species,latitude,longitude
Anolis meridionalis,-12.5201,-60.4128
Anolis meridionalis,-15.7099,-48.0224
Anolis meridionalis,-16.0111,-47.9436
Anolis meridionalis,-16.0667,-57.6667
Anolis meridionalis,-21.3167,-48.6167
Anolis meridionalis,-21.9333,-47.3667
Anolis meridionalis,-14.9833,-55.7333
Anolis meridionalis,-15.3,-55.85
Anolis meridionalis,-13.8667,-45.8667
Anolis meridionalis,-19.2167,-57.55
Anolis meridionalis,-15.5833,-56.0833
Anolis meridionalis,-8.8833,-44.9667
Anolis meridionalis,-15.2,-45.8333
Anolis meridionalis,-15.95,-54.9667
Anolis meridionalis,-11.75,-50.7333
Anolis meridionalis,-11.2167,-50.6667
Anolis meridionalis,-18.25,-52.8833
Anolis meridionalis,-14.05,-48.3167
Anolis meridionalis,-10.3,-48.35
Anolis meridionalis,-17.2167,-46.8667
Anolis meridionalis,-18.9333,-46.9833
Anolis meridionalis,-12.0167,-48.5333
Anolis meridionalis,-15.85,-48.95
Anolis meridionalis,-15.65,-57.2
Anolis meridionalis,-14.4,-56.4333
Anolis meridionalis,-17.3167,-53.2
Anolis meridionalis,-23.1794,-45.8869
Anolis meridionalis,-15.6667,-55
Anolis meridionalis,-21.1167,-48.45
Anolis meridionalis,-17.7333,-48.6167
Anolis meridionalis,-13.0333,-58.2833
Anolis meridionalis,-12.7333,-60.1333
Anolis meridionalis,-14,-65.0667
Anolis meridionalis,-13.0333,-64.6667
Anolis meridionalis,-14.6,-64.8833
Anolis meridionalis,-14.2,-66.6167
Anolis meridionalis,-17.4569,-63.6578
Anolis meridionalis,-19.7167,-62.6167
Anolis meridionalis,-17.4,-63.85
Anolis meridionalis,-17.7833,-63.2
Anolis meridionalis,-23.7167,-55.5
Antilophia galeata,-6.1167,-45.15
Antilophia galeata,-14.45,-58.1167
Antilophia galeata,-22.35,-47.4833
Antilophia galeata,-20.2167,-47.7167
Antilophia galeata,-16.3333,-48.9667
Antilophia galeata,-15.5333,-48.0667
Antilophia galeata,-20.0167,-43.9833
Antilophia galeata,-20.0167,-44.05
Antilophia galeata,-14.9,-51.0833
Antilophia galeata,-18.8833,-47.6333
Antilophia galeata,-21.85,-47.4667
Antilophia galeata,-15.8833,-52.25
Antilophia galeata,-18.8333,-45.1833
Antilophia galeata,-12.85,-51.75
Antilophia galeata,-20.8833,-47.6167
Antilophia galeata,-19.9167,-44.0833
Antilophia galeata,-16.7333,-42.9667
Antilophia galeata,-20.75,-56.7
Antilophia galeata,-21.1,-56.5167
Antilophia galeata,-18.4167,-47.9
Antilophia galeata,-16.8667,-43.0167
Antilophia galeata,-22.1667,-47.8667
Antilophia galeata,-15.3167,-55.85
Antilophia galeata,-17.75,-48.6333
Antilophia galeata,-13.7833,-48.5667
Antilophia galeata,-14.1333,-47.5667
Antilophia galeata,-22.3333,-49.0167
Antilophia galeata,-16.75,-43.4833
Antilophia galeata,-19.8667,-44.4333
Antilophia galeata,-12.6,-48.1
Antilophia galeata,-16.45,-43.4
Antilophia galeata,-15.4167,-55.8
Antilophia galeata,-12.85,-58.9333
Antilophia galeata,-14.1167,-47.5167
Antilophia galeata,-22.4333,-48.9
Antilophia galeata,-17.6,-46.7
Antilophia galeata,-21.5833,-47.85
Antilophia galeata,-21.95,-47.6333
Antilophia galeata,-15.9,-47.9167
Antilophia galeata,-22.2,-47.8667
Antilophia galeata,-22.2333,-47.85
Antilophia galeata,-21.3333,-45
Antilophia galeata,-15.8333,-47.9
Antilophia galeata,-18.5,-54.75
Antilophia galeata,-18.7667,-48.35
Antilophia galeata,-15.5833,-56.0833
Antilophia galeata,-18.75,-44.4167
Antilophia galeata,-16.75,-57.7
Antilophia galeata,-13.3333,-47.65
Antilophia galeata,-22.1,-47.85
Antilophia galeata,-17.1167,-42.7667
Antilophia galeata,-15.5333,-47.6167
Antilophia galeata,-15.9167,-47.8667
Antilophia galeata,-8.8667,-44.9667
Antilophia galeata,-21.2167,-48.9
Antilophia galeata,-21.0833,-47.4
Antilophia galeata,-16.6333,-48.6333
Antilophia galeata,-22.6,-46.95
Antilophia galeata,-15.7833,-47.9167
Antilophia galeata,-22.05,-48.0333
Antilophia galeata,-22.1667,-48.1667
Antilophia galeata,-15.95,-47.9333
Antilophia galeata,-15.9833,-55.9167
Antilophia galeata,-16.25,-52.4167
Antilophia galeata,-13.7667,-41.1667
Antilophia galeata,-20.1167,-47.35
Antilophia galeata,-22.5833,-48.1833
Antilophia galeata,-22.6833,-48.1333
Antilophia galeata,-22.3,-47.9167
Antilophia galeata,-16.0333,-49.9667
Antilophia galeata,-18.6,-45.35
Antilophia galeata,-21.45,-56.4333
Antilophia galeata,-16.55,-48
Antilophia galeata,-21.2833,-54.8167
Antilophia galeata,-21.9667,-46.8333
Antilophia galeata,-19.4833,-44
Antilophia galeata,-19.4667,-44.05
Antilophia galeata,-20.8167,-47.3667
Antilophia galeata,-20.7833,-47.7
Antilophia galeata,-20.6167,-47.1833
Antilophia galeata,-21.1,-56.2167
Antilophia galeata,-18.55,-48.0667
Antilophia galeata,-15.4,-49.6
Antilophia galeata,-20.9667,-56.5
Antilophia galeata,-18.8667,-48.2167
Antilophia galeata,-22.8833,-49.25
Antilophia galeata,-15.5333,-49.45
Antilophia galeata,-21.2667,-56.6667
Antilophia galeata,-19.4667,-43.9333
Antilophia galeata,-8.75,-45.9667
Antilophia galeata,-15.2333,-55.5333
Antilophia galeata,-20.3833,-47.55
Antilophia galeata,-16.8333,-48.4167
Antilophia galeata,-22.2833,-48
Antilophia galeata,-16.8167,-42.6333
Antilophia galeata,-20.7333,-47.5333
Antilophia galeata,-16.6,-42.8167
Antilophia galeata,-21.5333,-46.25
Antilophia galeata,-19,-44.5
Antilophia galeata,-21.6333,-47.2
Antilophia galeata,-18.1833,-45.4167
Antilophia galeata,-19.5667,-44.0333
Antilophia galeata,-20.7167,-47.5167
Antilophia galeata,-20.5667,-49.5333
Antilophia galeata,-15.1667,-55.75
Antilophia galeata,-21.1333,-47.35
Antilophia galeata,-20.4833,-56.8333
Antilophia galeata,-9.2667,-46.8
Antilophia galeata,-23.1167,-48.9833
Antilophia galeata,-20.4833,-50.2667
Antilophia galeata,-21.25,-56.5667
Antilophia galeata,-15.8333,-46.5
Antilophia galeata,-17.4167,-48.3833
Antilophia galeata,-15.7333,-47.9
Antilophia galeata,-15.8833,-46.0167
Antilophia galeata,-22.55,-50.2833
Antilophia galeata,-15.6667,-44.6333
Antilophia galeata,-20.4833,-48.8667
Antilophia galeata,-22.4167,-47.7833
Antilophia galeata,-15.5333,-47.3333
Antilophia galeata,-14.9333,-46.2167
Antilophia galeata,-22.25,-47
Antilophia galeata,-19.8667,-47.8833
Antilophia galeata,-20.5333,-47.4
Antilophia galeata,-21.65,-47.6333
Antilophia galeata,-16.6667,-49.2667
Antilophia galeata,-15.9333,-50.1333
Antilophia galeata,-18.8667,-48.25
Antilophia galeata,-22.4167,-47.55
Antilophia galeata,-14.9667,-52.3167
Antilophia galeata,-17.7167,-48.15
Antilophia galeata,-23.1,-48.6167
Antilophia galeata,-15.9833,-55.0333
Antilophia galeata,-17.75,-46.1667
Antilophia galeata,-20.8,-47.7333
Antilophia galeata,-19.6333,-43.8833
Antilophia galeata,-20.65,-48.0667
Antilophia galeata,-22.8167,-47.1
Antilophia galeata,-21.0667,-45.0667
Antilophia galeata,-19.9833,-43.9
Antilophia galeata,-16.7833,-43.0167
Antilophia galeata,-11.9667,-46.5
Antilophia galeata,-22.3667,-46.95
Antilophia galeata,-22.4333,-46.9667
Antilophia galeata,-16.7333,-43.9
Antilophia galeata,-20.5333,-47.1333
Antilophia galeata,-22.2833,-47.8
Antilophia galeata,-16.9167,-50.7833
Antilophia galeata,-22.2,-46.95
Antilophia galeata,-17.2167,-46.8667
Antilophia galeata,-17.7833,-48.7
Antilophia galeata,-18.1,-53.3
Antilophia galeata,-10.4667,-46.3167
Antilophia galeata,-6.4167,-45.1667
Antilophia galeata,-20.3833,-54.5833
Antilophia galeata,-19.2,-48.1333
Antilophia galeata,-20.7667,-47.2333
Antilophia galeata,-18.9,-48.2333
Antilophia galeata,-10,-45.8
Antilophia galeata,-15.7167,-47.95
Antilophia galeata,-15.35,-45.8333
Antilophia galeata,-19.8833,-43.9667
Antilophia galeata,-22.35,-48.7667
Antilophia galeata,-22,-47.4333
Antilophia galeata,-15.6167,-47.6667
Antilophia galeata,-20.1167,-47.9667
Antilophia galeata,-18.4667,-57.3667
Antilophia galeata,-18.9167,-48.3
Antilophia galeata,-22.2667,-47.9167
Antilophia galeata,-21.25,-56.5333
Antilophia galeata,-11.6333,-46.6833
Antilophia galeata,-21.2167,-56.5833
Antilophia galeata,-22.9833,-48.4167
Antilophia galeata,-15.9333,-47.8833
Antilophia galeata,-19.1833,-48.35
Antilophia galeata,-22.4,-49.65
Antilophia galeata,-16.3667,-56.3
Antilophia galeata,-21.6167,-48.55
Antilophia galeata,-18.8333,-47.8333
Antilophia galeata,-20.55,-49.25
Antilophia galeata,-15.65,-47.8167
Antilophia galeata,-15.9167,-52.25
Antilophia galeata,-22.5167,-52.3167
Antilophia galeata,-12.8333,-58.4667
Antilophia galeata,-19.35,-43.6167
Antilophia galeata,-15.2833,-55.9167
Antilophia galeata,-14.0167,-51.2833
Antilophia galeata,-20.1833,-47.9333
Antilophia galeata,-19.5833,-43.9
Antilophia galeata,-21.2167,-44.7833
Antilophia galeata,-16.5833,-42.8833
Antilophia galeata,-22.25,-47.8667
Antilophia galeata,-16.3667,-49.5
Antilophia galeata,-12.0833,-46.7667
Antilophia galeata,-13.0333,-58.2833
Antilophia galeata,-23.6833,-53.95
Antilophia galeata,-19,-53
Antilophia galeata,-12.7,-47.8
Antilophia galeata,-22.95,-48.85
Antilophia galeata,-16.05,-46.1167
Antilophia galeata,-14.5,-59.75
Antilophia galeata,-20.1667,-56.1833
Antilophia galeata,-9.3167,-45.6333
Antilophia galeata,-16.6167,-43.3
Antilophia galeata,-19.6667,-51.1833
Antilophia galeata,-15.8667,-56.0833
Antilophia galeata,-22.1667,-47.9
Antilophia galeata,-14.7,-47.5333
Antilophia galeata,-20.25,-46.6167
Antilophia galeata,-15.65,-57.2167
Antilophia galeata,-18.1,-43.0333
Antilophia galeata,-16.5,-42.9
Antilophia galeata,-7.7667,-46.2333
Antilophia galeata,-10.2667,-48.3667
Antilophia galeata,-13,-46.25
Antilophia galeata,-15.05,-42.6667
Antilophia galeata,-19.45,-44.2333
Antilophia galeata,-16.6667,-48.6
Antilophia galeata,-20.1,-47.4
Antilophia galeata,-16.55,-43.4
Antilophia galeata,-21.1,-56.6167
Antilophia galeata,-20.1167,-47.8333
Antilophia galeata,-22.6167,-52.25
Antilophia galeata,-12.3667,-48.4333
Antilophia galeata,-18.5,-43.4333
Antilophia galeata,-21.95,-47.45
Antilophia galeata,-22.2333,-47.6833
Antilophia galeata,-21.9667,-47.8667
Antilophia galeata,-16.3167,-48.1833
Antilophia galeata,-14.8667,-55.7833
Antilophia galeata,-12.2506,-48.3817
Antilophia galeata,-6.3687,-47.3807
Antilophia galeata,-18.624,-51.9117
Antilophia galeata,-20.2333,-47.8667
Antilophia galeata,-21.0333,-49.9833
Antilophia galeata,-14.6667,-52.1667
Antilophia galeata,-14.6667,-52.35
Antilophia galeata,-22.65,-56.0667
Antilophia galeata,-24.1167,-55.4833
Antilophia galeata,-20.1,-58.15
Antilophia galeata,-22.5,-57
Antilophia galeata,-13.9667,-60.8333
Antilophia galeata,-14.5167,-60.3833
Aplastodiscus lutzorum*,-16.095,-48.5224
Aplastodiscus lutzorum*,-14.1608,-47.5819
Aplastodiscus lutzorum*,-15.9487,-47.9383
Aplastodiscus lutzorum*,-16.3488,-46.8803
Apostolepis adhara*,-12.8053,-48.2199
Apostolepis albicollaris,-16.082,-48.507
Apostolepis albicollaris,-15.7099,-48.0224
Apostolepis albicollaris,-15.8475,-47.9364
Apostolepis albicollaris,-15.9236,-48.8086
Apostolepis albicollaris,-17.3,-48.4667
Apostolepis albicollaris,-16.6667,-49.25
Apostolepis albicollaris,-17.7219,-48.1597
Apostolepis albicollaris,-16.25,-47.95
Apostolepis albicollaris,-13.5331,-48.22
Apostolepis albicollaris,-18.8706,-48.8808
Apostolepis albicollaris,-15.7797,-47.9297
Apostolepis albicollaris,-18.9186,-48.2772
Apostolepis albicollaris,-14.05,-48.3167
Apostolepis albicollaris,-13.5,-48.35
Apostolepis assimilis*,-15.75,-48.2667
Apostolepis assimilis*,-15.7333,-48.2833
Apostolepis assimilis*,-21.9833,-44.6083
Apostolepis assimilis*,-23.5333,-47.25
Apostolepis assimilis*,-23.1167,-55.2167
Apostolepis assimilis*,-23.1029,-55.2209
Apostolepis assimilis*,-23.0375,-55.1944
Apostolepis assimilis*,-22.0667,-46.5667
Apostolepis assimilis*,-22.7833,-48.1167
Apostolepis assimilis*,-18.6739,-51.8806
Apostolepis assimilis*,-23.439,-47.061
Apostolepis assimilis*,-23.4333,-47.0667
Apostolepis assimilis*,-18.6333,-48.2
Apostolepis assimilis*,-22.05,-49.0333
Apostolepis assimilis*,-23.4,-46.3167
Apostolepis assimilis*,-23.117,-46.55
Apostolepis assimilis*,-23.1167,-46.55
Apostolepis assimilis*,-21.9667,-44.8833
Apostolepis assimilis*,-23.5,-46.8667
Apostolepis assimilis*,-23.5106,-46.8761
Apostolepis assimilis*,-23.5167,-46.8833
Apostolepis assimilis*,-23.511,-46.876
Apostolepis assimilis*,-23.51,-46.8943
Apostolepis assimilis*,-23.5041,-46.818
Apostolepis assimilis*,-23.5025,-46.8742
Apostolepis assimilis*,-23.5,-46.8833
Apostolepis assimilis*,-23.4816,-46.8047
Apostolepis assimilis*,-22.3147,-49.0606
Apostolepis assimilis*,-22.3167,-49.05
Apostolepis assimilis*,-19.9333,-43.9333
Apostolepis assimilis*,-20.3333,-44.2333
Apostolepis assimilis*,-22.2,-48.7833
Apostolepis assimilis*,-21.65,-46.4
Apostolepis assimilis*,-21.6444,-46.2833
Apostolepis assimilis*,-22.886,-48.445
Apostolepis assimilis*,-22.8833,-48.4333
Apostolepis assimilis*,-22.8833,-48.45
Apostolepis assimilis*,-15.7099,-48.0224
Apostolepis assimilis*,-15.7667,-47.9167
Apostolepis assimilis*,-15.8,-47.8833
Apostolepis assimilis*,-15.7797,-47.9297
Apostolepis assimilis*,-22.4333,-46.35
Apostolepis assimilis*,-16.4719,-53.4647
Apostolepis assimilis*,-21.4667,-46.4
Apostolepis assimilis*,-21.475,-46.4
Apostolepis assimilis*,-23.3075,-47.1328
Apostolepis assimilis*,-21.976,-44.603
Apostolepis assimilis*,-23.3,-47.1333
Apostolepis assimilis*,-23.3667,-46.75
Apostolepis assimilis*,-23.3642,-46.7406
Apostolepis assimilis*,-23.364,-46.741
Apostolepis assimilis*,-23.3583,-46.875
Apostolepis assimilis*,-23.3561,-46.8769
Apostolepis assimilis*,-21.2667,-47.3
Apostolepis assimilis*,-22.6167,-46.05
Apostolepis assimilis*,-22.5833,-46.525
Apostolepis assimilis*,-22.6167,-46.0667
Apostolepis assimilis*,-21.8333,-45.4
Apostolepis assimilis*,-20.5,-54.6333
Apostolepis assimilis*,-20.4667,-54.6167
Apostolepis assimilis*,-20.4655,-54.6287
Apostolepis assimilis*,-20.4556,-54.5833
Apostolepis assimilis*,-20.4428,-54.6464
Apostolepis assimilis*,-20.4384,-54.6117
Apostolepis assimilis*,-20.4333,-54.6333
Apostolepis assimilis*,-20.9131,-54.2497
Apostolepis assimilis*,-20.4977,-54.6342
Apostolepis assimilis*,-20.4749,-54.6191
Apostolepis assimilis*,-20.4485,-54.5669
Apostolepis assimilis*,-20.4412,-54.5903
Apostolepis assimilis*,-20.4095,-54.6166
Apostolepis assimilis*,-23.2419,-47.5656
Apostolepis assimilis*,-20.7336,-47.2
Apostolepis assimilis*,-23.2,-46.7833
Apostolepis assimilis*,-23.2083,-46.7167
Apostolepis assimilis*,-22.7394,-45.5914
Apostolepis assimilis*,-22.7333,-45.5833
Apostolepis assimilis*,-22.6833,-45.4667
Apostolepis assimilis*,-23.5333,-46.8333
Apostolepis assimilis*,-23.5167,-46.8333
Apostolepis assimilis*,-23.5225,-46.8356
Apostolepis assimilis*,-19.1167,-51.7333
Apostolepis assimilis*,-19.0945,-52.1803
Apostolepis assimilis*,-21.9833,-44.9333
Apostolepis assimilis*,-21.9772,-44.9325
Apostolepis assimilis*,-15.4333,-55.75
Apostolepis assimilis*,-15.4667,-55.75
Apostolepis assimilis*,-15,-55.7333
Apostolepis assimilis*,-22.4131,-45.7981
Apostolepis assimilis*,-22.4167,-45.8
Apostolepis assimilis*,-19.9833,-47.75
Apostolepis assimilis*,-23.604,-46.919
Apostolepis assimilis*,-15.5833,-56.0833
Apostolepis assimilis*,-15.5961,-56.0967
Apostolepis assimilis*,-15.5833,-56.1
Apostolepis assimilis*,-20.6708,-44.0656
Apostolepis assimilis*,-20.6667,-44.0667
Apostolepis assimilis*,-22.2,-46.75
Apostolepis assimilis*,-23.2833,-46.75
Apostolepis assimilis*,-23.325,-46.725
Apostolepis assimilis*,-22.6583,-45.8583
Apostolepis assimilis*,-22.6667,-45.85
Apostolepis assimilis*,-20.0219,-44.0589
Apostolepis assimilis*,-20.0333,-44.0667
Apostolepis assimilis*,-23.6667,-47.2167
Apostolepis assimilis*,-23.5667,-47.2167
Apostolepis assimilis*,-20.35,-49.2139
Apostolepis assimilis*,-20.3417,-49.195
Apostolepis assimilis*,-23.0833,-47.2167
Apostolepis assimilis*,-18.9,-48
Apostolepis assimilis*,-19.8833,-50.3
Apostolepis assimilis*,-22.1,-46.1833
Apostolepis assimilis*,-20.25,-43.8
Apostolepis assimilis*,-22.4333,-45.4667
Apostolepis assimilis*,-22.4333,-45.45
Apostolepis assimilis*,-22.4256,-45.4528
Apostolepis assimilis*,-22.2833,-44.8833
Apostolepis assimilis*,-22.2833,-44.8667
Apostolepis assimilis*,-23.7167,-46.85
Apostolepis assimilis*,-23.55,-46.9333
Apostolepis assimilis*,-23.549,-46.934
Apostolepis assimilis*,-21.35,-48.7666
Apostolepis assimilis*,-20.1967,-44.4211
Apostolepis assimilis*,-20.2,-44.4167
Apostolepis assimilis*,-23,-46.85
Apostolepis assimilis*,-23.0058,-46.8389
Apostolepis assimilis*,-20.0833,-44.5667
Apostolepis assimilis*,-23.2667,-47.3
Apostolepis assimilis*,-23.2642,-47.2992
Apostolepis assimilis*,-23.35,-47.1667
Apostolepis assimilis*,-15.2402,-43.669
Apostolepis assimilis*,-23.5333,-46.9
Apostolepis assimilis*,-23.535,-47.262
Apostolepis assimilis*,-23.5275,-46.9025
Apostolepis assimilis*,-23.4378,-46.7928
Apostolepis assimilis*,-23.1014,-46.7283
Apostolepis assimilis*,-23.1,-46.7167
Apostolepis assimilis*,-17.8814,-51.7144
Apostolepis assimilis*,-17.8667,-51.7
Apostolepis assimilis*,-17.8833,-51.7167
Apostolepis assimilis*,-17.0833,-42.25
Apostolepis assimilis*,-17.75,-46.1667
Apostolepis assimilis*,-17.7333,-46.1667
Apostolepis assimilis*,-17.7333,-46.1833
Apostolepis assimilis*,-23.1864,-46.8842
Apostolepis assimilis*,-23.104,-55.226
Apostolepis assimilis*,-23.1833,-46.8833
Apostolepis assimilis*,-23.9333,-47.0667
Apostolepis assimilis*,-21.9333,-45.3167
Apostolepis assimilis*,-21.9667,-45.35
Apostolepis assimilis*,-23.3167,-51.1667
Apostolepis assimilis*,-23.3103,-51.1628
Apostolepis assimilis*,-23.3,-51.15
Apostolepis assimilis*,-21.6833,-45.9167
Apostolepis assimilis*,-23.55,-47.1833
Apostolepis assimilis*,-23.5458,-47.1833
Apostolepis assimilis*,-22.3083,-45.375
Apostolepis assimilis*,-22.3,-45.3833
Apostolepis assimilis*,-18.2833,-52.9667
Apostolepis assimilis*,-18.25,-52.8833
Apostolepis assimilis*,-17.5667,-52.55
Apostolepis assimilis*,-17.5694,-52.5511
Apostolepis assimilis*,-17.569,-52.551
Apostolepis assimilis*,-20.3331,-44.0528
Apostolepis assimilis*,-20.3333,-44.05
Apostolepis assimilis*,-22.9542,-45.8375
Apostolepis assimilis*,-22.6167,-46.3667
Apostolepis assimilis*,-21.3667,-46.5167
Apostolepis assimilis*,-22.2333,-53.3333
Apostolepis assimilis*,-22.25,-53.35
Apostolepis assimilis*,-19.9856,-43.08
Apostolepis assimilis*,-19.9833,-43.85
Apostolepis assimilis*,-23.5583,-46.7917
Apostolepis assimilis*,-23.5333,-46.7667
Apostolepis assimilis*,-23.5333,-46.7833
Apostolepis assimilis*,-23.5325,-46.7917
Apostolepis assimilis*,-23.5167,-46.7833
Apostolepis assimilis*,-22.2667,-46.3667
Apostolepis assimilis*,-22.2833,-46.3667
Apostolepis assimilis*,-20.3833,-43.55
Apostolepis assimilis*,-17.2167,-46.8667
Apostolepis assimilis*,-19.6772,-51.1908
Apostolepis assimilis*,-19.6667,-51.1833
Apostolepis assimilis*,-19.6833,-51.1833
Apostolepis assimilis*,-20.2333,-46.65
Apostolepis assimilis*,-22.3903,-44.9667
Apostolepis assimilis*,-22.3833,-44.9667
Apostolepis assimilis*,-20.65,-44.5
Apostolepis assimilis*,-18.5833,-46.5
Apostolepis assimilis*,-18.4833,-46.5333
Apostolepis assimilis*,-18.4583,-46.4667
Apostolepis assimilis*,-19.9833,-49.25
Apostolepis assimilis*,-22.9333,-45.4667
Apostolepis assimilis*,-23.5403,-46.63
Apostolepis assimilis*,-21.7833,-46.55
Apostolepis assimilis*,-21.7833,-46.5667
Apostolepis assimilis*,-21.775,-46.5667
Apostolepis assimilis*,-22.5333,-55.7167
Apostolepis assimilis*,-22.5361,-55.7256
Apostolepis assimilis*,-19.1667,-47.6833
Apostolepis assimilis*,-22.2333,-45.9333
Apostolepis assimilis*,-22.2167,-45.9333
Apostolepis assimilis*,-22.23,-45.9364
Apostolepis assimilis*,-21.05,-44.0833
Apostolepis assimilis*,-21.1667,-47.85
Apostolepis assimilis*,-17.7833,-50.9167
Apostolepis assimilis*,-17.8,-50.9167
Apostolepis assimilis*,-17.7981,-50.9281
Apostolepis assimilis*,-21.025,-44.3167
Apostolepis assimilis*,-21.3667,-48.7667
Apostolepis assimilis*,-22.15,-44.1
Apostolepis assimilis*,-19.5333,-45.9667
Apostolepis assimilis*,-19.5167,-54.95
Apostolepis assimilis*,-25.3833,-54.4833
Apostolepis assimilis*,-23.4417,-46.9167
Apostolepis assimilis*,-23.4442,-46.9178
Apostolepis assimilis*,-19.2833,-43.5667
Apostolepis assimilis*,-22.6833,-45.7333
Apostolepis assimilis*,-23.6167,-46.55
Apostolepis assimilis*,-21.9667,-46.8
Apostolepis assimilis*,-21.9692,-46.7981
Apostolepis assimilis*,-20.5917,-47.6333
Apostolepis assimilis*,-22.9167,-45.9667
Apostolepis assimilis*,-23.725,-46.7667
Apostolepis assimilis*,-23.65,-46.7083
Apostolepis assimilis*,-23.6333,-46.7583
Apostolepis assimilis*,-23.6278,-46.6778
Apostolepis assimilis*,-23.6,-46.7167
Apostolepis assimilis*,-23.5943,-48.0538
Apostolepis assimilis*,-23.5833,-46.6083
Apostolepis assimilis*,-23.575,-46.625
Apostolepis assimilis*,-23.575,-46.7333
Apostolepis assimilis*,-23.5667,-46.7
Apostolepis assimilis*,-23.5667,-46.7167
Apostolepis assimilis*,-23.5667,-46.7833
Apostolepis assimilis*,-23.5583,-46.7167
Apostolepis assimilis*,-23.5478,-46.6358
Apostolepis assimilis*,-23.5417,-46.4667
Apostolepis assimilis*,-23.5333,-46.6333
Apostolepis assimilis*,-23.525,-46.7
Apostolepis assimilis*,-23.5,-46.7333
Apostolepis assimilis*,-23.4833,-46.725
Apostolepis assimilis*,-23.45,-46.7333
Apostolepis assimilis*,-23.4,-46.75
Apostolepis assimilis*,-23.55,-46.6333
Apostolepis assimilis*,-21.1333,-46.6167
Apostolepis assimilis*,-23.5511,-47.0844
Apostolepis assimilis*,-23.55,-47.1167
Apostolepis assimilis*,-23.5383,-47.0369
Apostolepis assimilis*,-23.5333,-47.0833
Apostolepis assimilis*,-23.5333,-47.1333
Apostolepis assimilis*,-23.5292,-47.1353
Apostolepis assimilis*,-22.7333,-45.7333
Apostolepis assimilis*,-22.75,-45.75
Apostolepis assimilis*,-19,-43.65
Apostolepis assimilis*,-17.6182,-54.8278
Apostolepis assimilis*,-23.5069,-47.3653
Apostolepis assimilis*,-23.5017,-47.4581
Apostolepis assimilis*,-23.5,-47.45
Apostolepis assimilis*,-23.5681,-55.0698
Apostolepis assimilis*,-21.4667,-46.75
Apostolepis assimilis*,-21.7,-45.25
Apostolepis assimilis*,-19.75,-47.9333
Apostolepis assimilis*,-19.7333,-47.9167
