Species,Latitude,Longitude,alt
Polystictus superciliaris,-20.3833,-43.5,1231
Polystictus superciliaris,-20.0756,-43.4084,845
Polystictus superciliaris,-16.45,-43.4,961
Polystictus superciliaris,-19.2333,-43.5,925
Polystictus superciliaris,-19.0375,-43.4254,828
Polystictus superciliaris,-20.5005,-43.8584,897
Polystictus superciliaris,-23.0746,-44.9604,918
Polystictus superciliaris,-18.2495,-43.6004,1200
Polystictus superciliaris,-20.6896,-41.8454,819
Polystictus superciliaris,-19.05,-43.3667,832
Polystictus superciliaris,-22.7667,-44.6,1235
Polystictus superciliaris,-20.05,-43.4333,782
Polystictus superciliaris,-20.2833,-43.45,819
Polystictus superciliaris,-13.4115,-41.2854,1062
Polystictus superciliaris,-20.2535,-43.8014,897
Polystictus superciliaris,-19.4145,-43.3214,763
Polystictus superciliaris,-12.5635,-41.3904,419
Polystictus superciliaris,-21.8435,-43.7934,826
Polystictus superciliaris,-11.4295,-40.5953,569
Polystictus superciliaris,-20.4833,-43.8833,996
Polystictus superciliaris,-20.3335,-44.0534,858
Polystictus superciliaris,-11.55,-41.15,985
Polystictus superciliaris,-19.2165,-43.3764,680
Polystictus superciliaris,-13.0055,-41.3714,882
Polystictus superciliaris,-19.9865,-43.8474,859
Polystictus superciliaris,-17.3975,-43.5734,707
Polystictus superciliaris,-20.2885,-43.5084,981
Polystictus superciliaris,-12.5295,-41.5594,755
Polystictus superciliaris,-22.0667,-44.6167,1249
Polystictus superciliaris,-20.05,-44,1231
Polystictus superciliaris,-21.7,-43.8833,1562
Polystictus superciliaris,-20.4333,-43.4833,1529
Polystictus superciliaris,-18.4,-43.35,1545
Polystictus superciliaris,-18.2,-43.3,1352
Polystictus superciliaris,-22.5056,-43.1794,883
Polystictus superciliaris,-20.1667,-43.6167,1457
Polystictus superciliaris,-20.1,-43.4333,1134
Polystictus superciliaris,-21.0585,-44.0804,931
Polystictus superciliaris,-20.1,-43.9833,1224
Polystictus superciliaris,-20.0885,-43.7894,865
Polystictus superciliaris,-16.6833,-43.3167,880
Polystictus superciliaris,-19.8655,-47.4404,893
Polystictus superciliaris,-19.9595,-43.4154,796
Polystictus superciliaris,-19.1695,-43.7144,933
Polystictus superciliaris,-19.8265,-43.3624,648
Polystictus superciliaris,-20.2455,-46.3664,901
Polystictus superciliaris,-21.7225,-44.9854,1219
Polystictus superciliaris,-20.9135,-44.5094,1115
Polystictus superciliaris,-20.25,-46.6167,929
Polystictus superciliaris,-20.0667,-43.7333,1359
Polystictus superciliaris,-19.8167,-43.6667,909
Polystictus superciliaris,-22.5,-44.6333,497
Polystictus superciliaris,-18.3833,-43.95,1157
Polystictus superciliaris,-20.25,-43.5333,1249
Polystictus superciliaris,-20.0833,-43.4667,1457
Polystictus superciliaris,-19.2333,-43.55,1248
Polystictus superciliaris,-19.95,-43.9,1101
Polystictus superciliaris,-18.4333,-43.4167,1219
Polystictus superciliaris,-12.5667,-41.3833,416
Polystictus superciliaris,-15.4167,-42.8,1009
Polystictus superciliaris,-17.0333,-43.3333,972
Polystictus superciliaris,-18.6055,-43.3794,848
Polystictus superciliaris,-21.1105,-44.1784,913
Polystictus superciliaris,-18.5,-43.4333,987
Polystictus superciliaris,-20.1,-43.4833,1506
Polystictus superciliaris,-15.1,-41.7667,963
Polystictus superciliaris,-20.3275,-46.3664,863
Polystictus superciliaris,-13.35,-41.2833,1067
Poospiza cinerea,-20.9435,-45.3934,906
Poospiza cinerea,-14.1335,-47.5104,1156
Poospiza cinerea,-20.6675,-42.5214,1171
Poospiza cinerea,-21.9596,-44.8904,914
Poospiza cinerea,-19.9667,-43.9333,1162
Poospiza cinerea,-21.1875,-43.9764,912
Poospiza cinerea,-19.8175,-43.9564,823
Poospiza cinerea,-20.4086,-44.0244,860
Poospiza cinerea,-15.7805,-47.9304,1092
Poospiza cinerea,-22.4746,-45.6084,917
Poospiza cinerea,-20.1435,-44.2004,803
Poospiza cinerea,-15.6185,-46.4234,597
Poospiza cinerea,-17.3515,-44.9624,519
Poospiza cinerea,-20.5585,-44.8714,887
Poospiza cinerea,-13.7985,-47.4584,901
Poospiza cinerea,-19.8667,-44.4333,845
Poospiza cinerea,-16.45,-43.4,961
Poospiza cinerea,-15.4167,-55.8,757
Poospiza cinerea,-14.1167,-47.5167,1123
Poospiza cinerea,-20.5005,-43.8584,897
Poospiza cinerea,-18.4735,-47.2004,917
Poospiza cinerea,-18.5,-54.75,285
Poospiza cinerea,-15.45,-55.9833,199
Poospiza cinerea,-20.8326,-43.8064,954
Poospiza cinerea,-18.2495,-43.6004,1200
Poospiza cinerea,-21.6615,-46.7394,1212
Poospiza cinerea,-20.8333,-42.65,903
Poospiza cinerea,-19.9,-43.3833,711
Poospiza cinerea,-19.2,-47.1333,843
Poospiza cinerea,-16.2667,-42.9167,900
Poospiza cinerea,-16.7167,-49,858
Poospiza cinerea,-19.0667,-43.85,838
Poospiza cinerea,-20.8833,-46.7,914
Poospiza cinerea,-15.9333,-50.1333,529
Poospiza cinerea,-18.4333,-43.7167,1231
Poospiza cinerea,-16.5667,-42.9,748
Poospiza cinerea,-16.5595,-42.8904,856
Poospiza cinerea,-20.7766,-41.6794,607
Poospiza cinerea,-20.0705,-44.3024,791
Poospiza cinerea,-19.6195,-43.2274,903
Poospiza cinerea,-20.2535,-43.8014,897
Poospiza cinerea,-17.0655,-43.3094,1081
Poospiza cinerea,-20.1975,-44.4214,897
Poospiza cinerea,-20.6786,-43.6104,882
Poospiza cinerea,-20.5355,-43.9834,877
Poospiza cinerea,-19.8105,-43.1744,977
Poospiza cinerea,-19.6333,-43.8833,940
Poospiza cinerea,-21.9765,-45.3504,913
Poospiza cinerea,-19.5833,-43.9833,800
Poospiza cinerea,-21.5116,-44.9034,921
Poospiza cinerea,-20.3585,-41.9584,599
Poospiza cinerea,-20.3833,-43.4167,891
Poospiza cinerea,-19.9865,-44.4284,849
Poospiza cinerea,-20.4833,-43.8833,996
Poospiza cinerea,-13.5167,-48.2167,332
Poospiza cinerea,-20.3335,-44.0534,858
Poospiza cinerea,-21.2365,-45.2364,908
Poospiza cinerea,-14.4745,-48.4604,715
Poospiza cinerea,-19.9865,-43.8474,859
Poospiza cinerea,-17.3975,-43.5734,707
Poospiza cinerea,-20.5215,-43.6924,1190
Poospiza cinerea,-20.2885,-43.5084,981
Poospiza cinerea,-19.8605,-44.6084,893
Poospiza cinerea,-19.9333,-43.8833,933
Poospiza cinerea,-20.7,-42.5,1253
Poospiza cinerea,-20.05,-44,1231
Poospiza cinerea,-18.2,-43.3,1352
Poospiza cinerea,-18,-52.75,742
Poospiza cinerea,-15.7167,-47.95,1077
Poospiza cinerea,-18.9445,-46.9934,1003
Poospiza cinerea,-22.2435,-45.4664,914
Poospiza cinerea,-20.6856,-43.3004,658
Poospiza cinerea,-15.85,-48.95,769
Poospiza cinerea,-15.4535,-47.6144,1074
Poospiza cinerea,-21.7885,-46.5614,1511
Poospiza cinerea,-20.4,-42.9,393
Poospiza cinerea,-15.7435,-43.0284,611
Poospiza cinerea,-18.4667,-57.3667,79
Poospiza cinerea,-21.0585,-44.0804,931
Poospiza cinerea,-19.2745,-45.5574,728
Poospiza cinerea,-21.1915,-45.0624,832
Poospiza cinerea,-21.5833,-48.0667,585
Poospiza cinerea,-20.0885,-43.7894,865
Poospiza cinerea,-16.6833,-43.3167,880
Poospiza cinerea,-20.1833,-47.9333,593
Poospiza cinerea,-16.8667,-42.9833,906
Poospiza cinerea,-20.7833,-47.45,715
Poospiza cinerea,-20.1333,-48.45,519
Poospiza cinerea,-14.6,-50.85,264
Poospiza cinerea,-19.9,-43.8,981
Poospiza cinerea,-19.8865,-43.8074,949
Poospiza cinerea,-16.6167,-43.3,886
Poospiza cinerea,-22.2526,-45.7034,893
Poospiza cinerea,-19.1695,-43.7144,933
Poospiza cinerea,-20.2455,-46.3664,901
Poospiza cinerea,-20.7945,-43.3444,842
Poospiza cinerea,-20.25,-46.6167,929
Poospiza cinerea,-17.7,-44.2667,1227
Poospiza cinerea,-19.2333,-43.55,1248
Poospiza cinerea,-19.95,-43.9,1101
Poospiza cinerea,-19.45,-44.2333,887
Poospiza cinerea,-16.55,-43.4,909
Poospiza cinerea,-16.3833,-46.8833,610
Poospiza cinerea,-16.2,-47.2833,879
Poospiza cinerea,-14.8667,-55.7833,266
Poospiza cinerea,-20,-43.9,913
Poospiza cinerea,-19.9333,-42.9333,925
Poospiza cinerea,-20.75,-42.8667,640
Poospiza cinerea,-20.2333,-47.8667,583
Porphyrospiza caerulescens,-13.6,-62.25,299
Porphyrospiza caerulescens,-16.45,-50.5167,545
Porphyrospiza caerulescens,-16.0667,-48.5,931
Porphyrospiza caerulescens,-14.1335,-47.5104,1156
Porphyrospiza caerulescens,-15.5333,-48.0667,1095
Porphyrospiza caerulescens,-16.9667,-48.95,838
Porphyrospiza caerulescens,-19.8175,-43.9564,823
Porphyrospiza caerulescens,-20.4167,-44.0167,864
Porphyrospiza caerulescens,-20.4086,-44.0244,860
Porphyrospiza caerulescens,-15.6135,-41.7454,650
Porphyrospiza caerulescens,-16.8667,-43.0167,1016
Porphyrospiza caerulescens,-17.0105,-46.0094,583
Porphyrospiza caerulescens,-15.7805,-47.9304,1092
Porphyrospiza caerulescens,-20.1435,-44.2004,803
Porphyrospiza caerulescens,-15.6333,-46.4167,599
Porphyrospiza caerulescens,-15.8015,-46.9274,914
Porphyrospiza caerulescens,-19.2955,-44.4194,891
Porphyrospiza caerulescens,-19.8805,-43.6704,900
Porphyrospiza caerulescens,-14.0695,-42.4754,813
Porphyrospiza caerulescens,-17.7445,-48.6264,706
Porphyrospiza caerulescens,-12.6985,-38.3243,14
Porphyrospiza caerulescens,-16.8333,-43.05,1049
Porphyrospiza caerulescens,-17.6395,-47.7824,914
Porphyrospiza caerulescens,-20.6155,-46.0504,779
Porphyrospiza caerulescens,-7.3335,-47.4694,115
Porphyrospiza caerulescens,-21.4886,-44.6434,1170
Porphyrospiza caerulescens,-4.8595,-43.3564,70
Porphyrospiza caerulescens,-6.7833,-43.8333,216
Porphyrospiza caerulescens,-12.6,-48.1,304
Porphyrospiza caerulescens,-12.1833,-46.8,498
Porphyrospiza caerulescens,-12.6833,-38.2167,10
Porphyrospiza caerulescens,-15.6333,-47.85,1184
Porphyrospiza caerulescens,-16.45,-43.4,961
Porphyrospiza caerulescens,-15.4167,-55.8,757
Porphyrospiza caerulescens,-15.4615,-55.7505,740
Porphyrospiza caerulescens,-14.1167,-47.5167,1123
Porphyrospiza caerulescens,-15.7945,-48.7764,1037
Porphyrospiza caerulescens,-14.1515,-48.0784,610
Porphyrospiza caerulescens,-20.5005,-43.8584,897
Porphyrospiza caerulescens,-19.0095,-57.6535,92
Porphyrospiza caerulescens,-16.7695,-47.6144,1210
Porphyrospiza caerulescens,-15.5965,-56.0975,173
Porphyrospiza caerulescens,-18.7565,-44.4314,613
Porphyrospiza caerulescens,-20.3445,-46.8544,706
Porphyrospiza caerulescens,-18.2495,-43.6004,1200
Porphyrospiza caerulescens,-18.4315,-47.6094,636
Porphyrospiza caerulescens,-15.5333,-47.6167,1049
Porphyrospiza caerulescens,-8.8667,-44.9667,310
Porphyrospiza caerulescens,-15.95,-47.9333,1112
Porphyrospiza caerulescens,-16.2667,-42.9167,900
Porphyrospiza caerulescens,-18.55,-48.0667,764
Porphyrospiza caerulescens,-19,-44.5,793
Porphyrospiza caerulescens,-7.3365,-47.4904,86
Porphyrospiza caerulescens,-10.1833,-44.6667,353
Porphyrospiza caerulescens,-6.7675,-43.0234,111
Porphyrospiza caerulescens,-17.4833,-47.3333,916
Porphyrospiza caerulescens,-11.4295,-42.5064,1076
Porphyrospiza caerulescens,-15.9333,-50.1333,529
Porphyrospiza caerulescens,-7.7167,-51.1833,256
Porphyrospiza caerulescens,-16.5667,-42.9,748
Porphyrospiza caerulescens,-16.5595,-42.8904,856
Porphyrospiza caerulescens,-11.5,-37.5667,58
Porphyrospiza caerulescens,-20.4625,-47.1224,1100
Porphyrospiza caerulescens,-13.7735,-42.7144,771
Porphyrospiza caerulescens,-20.0705,-44.3024,791
Porphyrospiza caerulescens,-21.4016,-44.9174,920
Porphyrospiza caerulescens,-18.7295,-44.3614,608
Porphyrospiza caerulescens,-19.4145,-43.3214,763
Porphyrospiza caerulescens,-10.9985,-37.3113,23
Porphyrospiza caerulescens,-20.0755,-44.5764,898
Porphyrospiza caerulescens,-21.3176,-44.8714,898
Porphyrospiza caerulescens,-19.5145,-43.7454,805
Porphyrospiza caerulescens,-20.0235,-45.5444,758
Porphyrospiza caerulescens,-19.6333,-43.8833,940
Porphyrospiza caerulescens,-19.6275,-43.8904,920
Porphyrospiza caerulescens,-21.2167,-45,916
Porphyrospiza caerulescens,-21.2456,-45.0004,954
Porphyrospiza caerulescens,-21.5116,-44.9034,921
Porphyrospiza caerulescens,-16.2535,-47.9504,923
Porphyrospiza caerulescens,-19.2,-57.5833,754
Porphyrospiza caerulescens,-17.9815,-48.6414,609
Porphyrospiza caerulescens,-20.3335,-44.0534,858
Porphyrospiza caerulescens,-14.4333,-48.45,659
Porphyrospiza caerulescens,-19.9865,-43.8474,859
Porphyrospiza caerulescens,-20.2885,-43.5084,981
Porphyrospiza caerulescens,-10.1675,-48.3334,213
Porphyrospiza caerulescens,-7.8605,-47.9264,98
Porphyrospiza caerulescens,-12.5295,-41.5594,755
Porphyrospiza caerulescens,-17.7833,-48.7,993
Porphyrospiza caerulescens,-20.05,-44,1231
Porphyrospiza caerulescens,-18.1,-53.3,627
Porphyrospiza caerulescens,-6.4167,-45.1667,291
Porphyrospiza caerulescens,-18.2,-43.3,1352
Porphyrospiza caerulescens,-10,-45.8,458
Porphyrospiza caerulescens,-15.7167,-47.95,1077
Porphyrospiza caerulescens,-15.35,-45.8333,759
Porphyrospiza caerulescens,-18.5795,-46.5184,895
Porphyrospiza caerulescens,-18.9445,-46.9934,1003
Porphyrospiza caerulescens,-15.85,-48.95,769
Porphyrospiza caerulescens,-15.8525,-48.9594,762
Porphyrospiza caerulescens,-10.4435,-49.1824,301
Porphyrospiza caerulescens,-19.2245,-44.9354,698
Porphyrospiza caerulescens,-10.7085,-48.4174,199
Porphyrospiza caerulescens,-21.0585,-44.0804,931
Porphyrospiza caerulescens,-20.1,-43.9833,1224
Porphyrospiza caerulescens,-7.3625,-46.6174,381
Porphyrospiza caerulescens,-16.0065,-43.0494,914
Porphyrospiza caerulescens,-15.5167,-56.1833,144
Porphyrospiza caerulescens,-19,-47.9833,682
Porphyrospiza caerulescens,-12.8333,-58.4667,401
Porphyrospiza caerulescens,-19.35,-43.6167,906
Porphyrospiza caerulescens,-16.6833,-43.3167,880
Porphyrospiza caerulescens,-16.8667,-42.9833,906
Porphyrospiza caerulescens,-21.0226,-44.3184,1091
Porphyrospiza caerulescens,-14.8365,-56.4285,185
Porphyrospiza caerulescens,-19.8865,-43.8074,949
Porphyrospiza caerulescens,-19.8655,-47.4404,893
Porphyrospiza caerulescens,-21.1206,-44.2234,914
Porphyrospiza caerulescens,-16.6167,-43.3,886
Porphyrospiza caerulescens,-19.1695,-43.7144,933
Porphyrospiza caerulescens,-9.8333,-45.35,474
Porphyrospiza caerulescens,-20.0875,-45.2944,915
Porphyrospiza caerulescens,-10.1685,-46.6594,393
Porphyrospiza caerulescens,-18.3385,-45.8334,837
Porphyrospiza caerulescens,-20.6415,-46.5064,665
Porphyrospiza caerulescens,-20.7185,-46.3114,729
Porphyrospiza caerulescens,-20.2455,-46.3664,901
Porphyrospiza caerulescens,-20.25,-46.6167,929
Porphyrospiza caerulescens,-20.2833,-43.95,1218
Porphyrospiza caerulescens,-15.65,-57.2167,299
Porphyrospiza caerulescens,-21.1,-44.1667,920
Porphyrospiza caerulescens,-16.5,-42.9,896
Porphyrospiza caerulescens,-17.7,-44.2667,1227
Porphyrospiza caerulescens,-20.0833,-43.4667,1457
Porphyrospiza caerulescens,-19.95,-43.9,1101
Porphyrospiza caerulescens,-7.7667,-46.2333,276
Porphyrospiza caerulescens,-18.4333,-43.4167,1219
Porphyrospiza caerulescens,-15.05,-42.6667,1041
Porphyrospiza caerulescens,-13,-41.3667,849
Porphyrospiza caerulescens,-15.4167,-42.8,1009
Porphyrospiza caerulescens,-19.4665,-44.2474,901
Porphyrospiza caerulescens,-16.55,-43.4,909
Porphyrospiza caerulescens,-19.9225,-46.8234,1194
Porphyrospiza caerulescens,-15.7,-52.3,457
Porphyrospiza caerulescens,-9.4167,-48.1333,159
Porphyrospiza caerulescens,-21.1105,-44.1784,913
Porphyrospiza caerulescens,-8.2667,-45.6167,314
Porphyrospiza caerulescens,-18.2065,-45.2424,610
Porphyrospiza caerulescens,-20.3275,-46.3664,863
Porphyrospiza caerulescens,-15.4035,-42.3084,913
Porphyrospiza caerulescens,-15.0085,-59.9515,193
Porphyrospiza caerulescens,-14.5667,-60.6667,505
Porphyrospiza caerulescens,-13.9667,-60.8333,420
Porphyrospiza caerulescens,-14.5167,-60.3833,400
Porphyrospiza caerulescens,-18.4167,-63.4833,800
Pristimantis dundeei,-15.8549,-52.2569,524
Pristimantis dundeei,-15.1355,-55.5182,298
Pristimantis dundeei,-15.4167,-55.7981,757
Pristimantis dundeei,-18.5439,-53.1292,613
Pristimantis dundeei,-15.4485,-55.9354,236
Pristimantis dundeei,-15.8837,-52.5394,307
Pristimantis dundeei,-15.8233,-55.5144,524
Pristimantis dundeei,-20.7511,-51.6783,314
Pristimantis moa*,-7.1911,-48.2072,206
Pristimantis moa*,-7.3335,-47.4694,115
Pristimantis moa*,-10.1675,-48.3334,213
Pristimantis moa*,-7.86,-47.9534,192
Pristimantis moa*,-7.3625,-46.6174,381
Pristimantis ventrigranulosus,-18.02,-53.2,729
Pristimantis ventrigranulosus,-15.85,-52.19,384
Pristimantis ventrigranulosus,-16.5893,-51.7949,525
Pristimantis ventrigranulosus,-16.5897,-51.7953,525
Pristimantis ventrigranulosus,-17.25,-53.12,639
Proceratophrys bagnoi,-13.8299,-48.3214,370
Proceratophrys bagnoi,-13.751,-48.3022,463
Proceratophrys bagnoi,-14.4333,-48.45,659
Proceratophrys branti,-14.0772,-47.5106,1112
Proceratophrys branti,-15.3917,-45.5761,715
Proceratophrys branti,-14.2094,-48.0544,580
Proceratophrys branti,-12.8778,-46.6697,605
Proceratophrys branti,-12.2458,-47.2747,610
Proceratophrys branti,-11.6278,-46.8206,665
Proceratophrys branti,-7.71,-47.3142,171
Proceratophrys branti,-10.505,-46.4333,624
Proceratophrys branti,-13.7833,-48.2944,425
Proceratophrys branti,-13.6081,-48.1772,398
Proceratophrys branti,-13.3172,-46.8983,421
Proceratophrys branti,-10.0044,-47.4314,263
Proceratophrys branti,-10.1189,-48.2222,283
Proceratophrys branti,-10.1606,-48.1672,429
Proceratophrys branti,-12.5894,-47.8436,277
Proceratophrys branti,-9.0453,-48.0453,164
Proceratophrys branti,-11.6086,-47.0486,459
Proceratophrys branti,-10.7081,-48.4172,199
Proceratophrys carranca,-17.4036,-45.06,607
Proceratophrys cururu,-19.2464,-43.5214,1190
Proceratophrys cururu,-18.9418,-43.5046,813
Proceratophrys cururu,-19.4918,-43.4731,883
Proceratophrys cururu,-19.4405,-43.7183,827
Proceratophrys cururu,-19.2833,-43.5833,1214
Proceratophrys cururu,-19.1888,-43.645,1231
Proceratophrys cururu,-19.2897,-43.5922,1235
Proceratophrys cururu,-18.0761,-43.3589,914
Proceratophrys cururu,-18.2,-43.34,1525
Proceratophrys dibernardoi,-17.0417,-53.1214,602
Proceratophrys dibernardoi,-17.6975,-53.4625,638
Proceratophrys dibernardoi,-18.6633,-51.8714,591
Proceratophrys dibernardoi,-15.8567,-52.2556,524
Proceratophrys dibernardoi,-20.3979,-54.586,681
Proceratophrys dibernardoi,-17.95,-51.7167,619
Proceratophrys dibernardoi,-17.8808,-51.7139,697
Proceratophrys dibernardoi,-17.6192,-52.5164,677
Proceratophrys dibernardoi,-17.8081,-51.3739,756
Proceratophrys goyana,-14.1858,-47.7894,761
Proceratophrys goyana,-14.1667,-47.5833,897
Proceratophrys goyana,-12.9306,-46.945,599
Proceratophrys goyana,-14.9071,-48.8807,723
Proceratophrys goyana,-15.5538,-47.8666,1031
Proceratophrys goyana,-11.029,-48.6247,243
Proceratophrys goyana,-17.5681,-48.8992,654
Proceratophrys goyana,-13.4983,-48.3484,465
Proceratophrys goyana,-13.2942,-46.9233,457
Proceratophrys goyana,-16.5215,-49.143,834
Proceratophrys goyana,-14.4981,-48.4012,796
Proceratophrys goyana,-12.5919,-47.8769,279
Proceratophrys goyana,-12.6147,-47.8986,285
Proceratophrys goyana,-12.6953,-47.8117,282
Proceratophrys goyana,-16.1808,-49.3675,911
Proceratophrys goyana,-16.2205,-49.2841,915
Proceratophrys goyana,-16.1116,-49.3135,887
Proceratophrys goyana,-17.4289,-48.92,693
Proceratophrys goyana,-17.3547,-48.5389,695
Proceratophrys goyana,-16.6026,-48.547,906
Proceratophrys huntingtoni,-14.8667,-55.8,266
Proceratophrys huntingtoni,-14.0751,-55.5959,441
Proceratophrys huntingtoni,-16.4825,-55.4364,284
Proceratophrys moratoi,-22.89,-48.95,697
Proceratophrys moratoi,-22.3467,-49.0156,548
Proceratophrys moratoi,-22.8833,-48.5,928
Proceratophrys moratoi,-22.8878,-48.5064,944
Proceratophrys moratoi,-22.2147,-47.9113,865
Proceratophrys moratoi,-17.5533,-47.8285,910
Proceratophrys moratoi,-18.648,-49.155,616
Proceratophrys moratoi,-19.725,-49.196,594
Proceratophrys moratoi,-20.263,-49.229,458
Proceratophrys moratoi,-19.01,-49.45,611
Proceratophrys moratoi,-22.82,-48.88,726
Proceratophrys moratoi,-18.869,-48.847,744
Proceratophrys moratoi,-14.688,-52.422,398
Proceratophrys moratoi,-18.76,-50.61,427
Proceratophrys moratoi,-19.339,-47.284,914
Proceratophrys moratoi,-22.0167,-47.9392,773
Proceratophrys moratoi,-20.151,-46.654,951
Proceratophrys moratoi,-18.662,-48.622,749
Proceratophrys moratoi,-19.831,-47.71,614
Proceratophrys moratoi,-19,-48.32,754
Proceratophrys rotundipalpebra,-14.1736,-47.5908,882
Proceratophrys rotundipalpebra,-14.1639,-47.7897,741
Proceratophrys rotundipalpebra,-13.8728,-47.2619,883
Proceratophrys salvatori,-14.1825,-47.5347,1018
Proceratophrys salvatori,-14.1333,-47.5333,1106
Proceratophrys salvatori,-15.545,-47.566,1061
Proceratophrys salvatori,-15.914,-47.885,1091
Proceratophrys salvatori,-15.7807,-47.7968,1000
Proceratophrys salvatori,-15.5922,-47.8864,1160
Proceratophrys salvatori,-16.6984,-47.5175,948
Proceratophrys salvatori,-15.8106,-49.0132,773
Proceratophrys salvatori,-15.75,-48.834,990
Proceratophrys salvatori,-15.8525,-48.9592,762
Proceratophrys salvatori,-16.6589,-48.6081,914
Proceratophrys strussmannae,-15.09,-58.7403,427
